TaxID	CLARK	Kaiju	Kraken
3821	1905847	NA	NA	NA
3822	1906738	NA	NA	NA
3823	1916956	NA	NA	NA
3824	1986224	NA	NA	NA
3825	28256	NA	NA	NA
3826	29471	NA	NA	NA
3827	31958	NA	NA	NA
3828	33940	NA	NA	NA
3829	37919	NA	NA	NA
3830	41295	NA	NA	NA
3831	44251	NA	NA	NA
3832	55601	NA	NA	NA
3833	61648	NA	NA	NA
3834	82654	NA	NA	NA
3835	84292	NA	NA	NA
3836	85698	NA	NA	NA
3837	86106	NA	NA	NA
3838	93378	NA	NA	NA
3839	93973	NA	NA	NA
3840	111500	NA	NA	NA
3841	118126	NA	NA	NA
3842	134537	NA	NA	NA
3843	135614	NA	NA	NA
3844	136849	NA	NA	NA
3845	145259	NA	NA	NA
3846	190721	NA	NA	NA
3847	198110	NA	NA	NA
3848	208435	NA	NA	NA
3849	259564	NA	NA	NA
3850	274537	NA	NA	NA
3851	290425	NA	NA	NA
3852	300019	NA	NA	NA
3853	321332	NA	NA	NA
3854	323850	NA	NA	NA
3855	337191	NA	NA	NA
3856	345632	NA	NA	NA
3857	351671	NA	NA	NA
3858	362257	NA	NA	NA
3859	365044	NA	NA	NA
3860	394221	NA	NA	NA
3861	412690	NA	NA	NA
3862	418223	NA	NA	NA
3863	487213	NA	NA	NA
3864	553239	NA	NA	NA
3865	698738	NA	NA	NA
3866	716544	NA	NA	NA
3867	751945	NA	NA	NA
3868	765910	NA	NA	NA
3869	866895	NA	NA	NA
3870	945021	NA	NA	NA
3871	1051646	NA	NA	NA
3872	1078773	NA	NA	NA
3873	1155071	NA	NA	NA
3874	1170562	NA	NA	NA
3875	1173022	NA	NA	NA
3876	1307763	NA	NA	NA
3877	1416806	NA	NA	NA
3878	1510841	NA	NA	NA
3879	1618207	NA	NA	NA
3880	1653478	NA	NA	NA
3881	1740163	NA	NA	NA
3882	1783515	NA	NA	NA
3883	1827469	NA	NA	NA
3884	1842532	NA	NA	NA
3885	1856685	NA	NA	NA
3886	1981174	NA	NA	NA
3887	33055	NA	NA	NA
3888	35806	NA	NA	NA
3889	39645	NA	NA	NA
3890	41294	NA	NA	NA
3891	42253	NA	NA	NA
3892	69578	NA	NA	NA
3893	80811	NA	NA	NA
3894	92645	NA	NA	NA
3895	106592	NA	NA	NA
3896	106654	NA	NA	NA
3897	155085	NA	NA	NA
3898	157782	NA	NA	NA
3899	165779	NA	NA	NA
3900	188708	NA	NA	NA
3901	194439	NA	NA	NA
3902	216778	NA	NA	NA
3903	243164	NA	NA	NA
3904	246197	NA	NA	NA
3905	251229	NA	NA	NA
3906	256319	NA	NA	NA
3907	264198	NA	NA	NA
3908	265570	NA	NA	NA
3909	266779	NA	NA	NA
3910	290398	NA	NA	NA
3911	294671	NA	NA	NA
3912	316278	NA	NA	NA
3913	326427	NA	NA	NA
3914	336810	NA	NA	NA
3915	349102	NA	NA	NA
3916	349519	NA	NA	NA
3917	383372	NA	NA	NA
3918	395961	NA	NA	NA
3919	396595	NA	NA	NA
3920	397945	NA	NA	NA
3921	486410	NA	NA	NA
3922	511051	NA	NA	NA
3923	517417	NA	NA	NA
3924	523791	NA	NA	NA
3925	526226	NA	NA	NA
3926	555778	NA	NA	NA
3927	627192	NA	NA	NA
3928	641491	NA	NA	NA
3929	655183	NA	NA	NA
3930	670487	NA	NA	NA
3931	679926	NA	NA	NA
3932	686597	NA	NA	NA
3933	709986	NA	NA	NA
3934	861360	NA	NA	NA
3935	937777	NA	NA	NA
3936	1202450	NA	NA	NA
3937	1246301	NA	NA	NA
3938	1300343	NA	NA	NA
3939	1355015	NA	NA	NA
3940	1385663	NA	NA	NA
3941	1427374	NA	NA	NA
3942	1437605	NA	NA	NA
3943	1487956	NA	NA	NA
3944	1561023	NA	NA	NA
3945	1565991	NA	NA	NA
3946	1620421	NA	NA	NA
3947	1641165	NA	NA	NA
3948	1660073	NA	NA	NA
3949	1725411	NA	NA	NA
3950	1906742	NA	NA	NA
3951	1933880	NA	NA	NA
3952	1978566	NA	NA	NA
3953	13134	NA	NA	NA
3954	28108	NA	NA	NA
3955	28898	NA	NA	NA
3956	29385	NA	NA	NA
3957	29397	NA	NA	NA
3958	33888	NA	NA	NA
3959	40754	NA	NA	NA
3960	45610	NA	NA	NA
3961	47885	NA	NA	NA
3962	55758	NA	NA	NA
3963	68214	NA	NA	NA
3964	68570	NA	NA	NA
3965	69541	NA	NA	NA
3966	83655	NA	NA	NA
3967	84642	NA	NA	NA
3968	106590	NA	NA	NA
3969	106634	NA	NA	NA
3970	118882	NA	NA	NA
3971	120961	NA	NA	NA
3972	128780	NA	NA	NA
3973	153496	NA	NA	NA
3974	158500	NA	NA	NA
3975	158899	NA	NA	NA
3976	210007	NA	NA	NA
3977	215743	NA	NA	NA
3978	237609	NA	NA	NA
3979	272560	NA	NA	NA
3980	289377	NA	NA	NA
3981	291112	NA	NA	NA
3982	291183	NA	NA	NA
3983	309798	NA	NA	NA
3984	309799	NA	NA	NA
3985	316056	NA	NA	NA
3986	318161	NA	NA	NA
3987	351607	NA	NA	NA
3988	360910	NA	NA	NA
3989	361183	NA	NA	NA
3990	364410	NA	NA	NA
3991	443144	NA	NA	NA
3992	446471	NA	NA	NA
3993	450851	NA	NA	NA
3994	458817	NA	NA	NA
3995	478070	NA	NA	NA
3996	497965	NA	NA	NA
3997	543728	NA	NA	NA
3998	565655	NA	NA	NA
3999	656024	NA	NA	NA
4000	694440	NA	NA	NA
4001	755178	NA	NA	NA
4002	758802	NA	NA	NA
4003	760154	NA	NA	NA
4004	879274	NA	NA	NA
4005	926566	NA	NA	NA
4006	999541	NA	NA	NA
4007	1004951	NA	NA	NA
4008	1030157	NA	NA	NA
4009	1041826	NA	NA	NA
4010	1041930	NA	NA	NA
4011	1045854	NA	NA	NA
4012	1076596	NA	NA	NA
4013	1156937	NA	NA	NA
4014	1170318	NA	NA	NA
4015	1262470	NA	NA	NA
4016	1268072	NA	NA	NA
4017	1355477	NA	NA	NA
4018	1416803	NA	NA	NA
4019	1420917	NA	NA	NA
4020	1434107	NA	NA	NA
4021	1437823	NA	NA	NA
4022	1441629	NA	NA	NA
4023	1453495	NA	NA	NA
4024	1486262	NA	NA	NA
4025	1528098	NA	NA	NA
4026	1581011	NA	NA	NA
4027	1609966	NA	NA	NA
4028	1634516	NA	NA	NA
4029	1641402	NA	NA	NA
4030	1643951	NA	NA	NA
4031	1647413	NA	NA	NA
4032	1720344	NA	NA	NA
4033	1842533	NA	NA	NA
4034	1874317	NA	NA	NA
4035	1903694	NA	NA	NA
4036	1913578	NA	NA	NA
4037	1917158	NA	NA	NA
4038	13035	NA	NA	NA
4039	28253	NA	NA	NA
4040	28892	NA	NA	NA
4041	29542	NA	NA	NA
4042	33959	NA	NA	NA
4043	34067	NA	NA	NA
4044	43263	NA	NA	NA
4045	43989	NA	NA	NA
4046	48073	NA	NA	NA
4047	48296	NA	NA	NA
4048	61646	NA	NA	NA
4049	64895	NA	NA	NA
4050	70255	NA	NA	NA
4051	90964	NA	NA	NA
4052	93064	NA	NA	NA
4053	96773	NA	NA	NA
4054	111780	NA	NA	NA
4055	135613	NA	NA	NA
4056	137722	NA	NA	NA
4057	165697	NA	NA	NA
4058	180282	NA	NA	NA
4059	204434	NA	NA	NA
4060	225143	NA	NA	NA
4061	272564	NA	NA	NA
4062	294699	NA	NA	NA
4063	311403	NA	NA	NA
4064	314282	NA	NA	NA
4065	316057	NA	NA	NA
4066	318586	NA	NA	NA
4067	323259	NA	NA	NA
4068	335283	NA	NA	NA
4069	335284	NA	NA	NA
4070	367188	NA	NA	NA
4071	367190	NA	NA	NA
4072	398527	NA	NA	NA
4073	398580	NA	NA	NA
4074	444444	NA	NA	NA
4075	450378	NA	NA	NA
4076	455632	NA	NA	NA
4077	471223	NA	NA	NA
4078	488538	NA	NA	NA
4079	499555	NA	NA	NA
4080	509190	NA	NA	NA
4081	512564	NA	NA	NA
4082	553190	NA	NA	NA
4083	563843	NA	NA	NA
4084	579138	NA	NA	NA
4085	634498	NA	NA	NA
4086	652103	NA	NA	NA
4087	670516	NA	NA	NA
4088	743721	NA	NA	NA
4089	858215	NA	NA	NA
4090	869210	NA	NA	NA
4091	903814	NA	NA	NA
4092	909768	NA	NA	NA
4093	930166	NA	NA	NA
4094	988812	NA	NA	NA
4095	1041504	NA	NA	NA
4096	1094980	NA	NA	NA
4097	1111069	NA	NA	NA
4098	1123269	NA	NA	NA
4099	1123519	NA	NA	NA
4100	1125411	NA	NA	NA
4101	1227496	NA	NA	NA
4102	1300347	NA	NA	NA
4103	1352940	NA	NA	NA
4104	1354275	NA	NA	NA
4105	1414854	NA	NA	NA
4106	1430440	NA	NA	NA
4107	1434011	NA	NA	NA
4108	1436299	NA	NA	NA
4109	1536773	NA	NA	NA
4110	1536775	NA	NA	NA
4111	1570939	NA	NA	NA
4112	1577791	NA	NA	NA
4113	1650658	NA	NA	NA
4114	1660064	NA	NA	NA
4115	1670800	NA	NA	NA
4116	1752064	NA	NA	NA
4117	1759059	NA	NA	NA
4118	1816218	NA	NA	NA
4119	1849032	NA	NA	NA
4120	1851505	NA	NA	NA
4121	1980001	NA	NA	NA
4122	28105	NA	NA	NA
4123	28452	NA	NA	NA
4124	29485	NA	NA	NA
4125	29546	NA	NA	NA
4126	34064	NA	NA	NA
4127	37372	NA	NA	NA
4128	57493	NA	NA	NA
4129	59201	NA	NA	NA
4130	61435	NA	NA	NA
4131	84531	NA	NA	NA
4132	87883	NA	NA	NA
4133	91891	NA	NA	NA
4134	92244	NA	NA	NA
4135	92945	NA	NA	NA
4136	93219	NA	NA	NA
4137	93221	NA	NA	NA
4138	121292	NA	NA	NA
4139	188709	NA	NA	NA
4140	188786	NA	NA	NA
4141	189425	NA	NA	NA
4142	215689	NA	NA	NA
4143	230089	NA	NA	NA
4144	235279	NA	NA	NA
4145	237610	NA	NA	NA
4146	272123	NA	NA	NA
4147	279238	NA	NA	NA
4148	285473	NA	NA	NA
4149	292913	NA	NA	NA
4150	315358	NA	NA	NA
4151	316055	NA	NA	NA
4152	316275	NA	NA	NA
4153	348824	NA	NA	NA
4154	369723	NA	NA	NA
4155	380021	NA	NA	NA
4156	407020	NA	NA	NA
4157	439481	NA	NA	NA
4158	484019	NA	NA	NA
4159	484429	NA	NA	NA
4160	497725	NA	NA	NA
4161	546414	NA	NA	NA
4162	563040	NA	NA	NA
4163	584721	NA	NA	NA
4164	587753	NA	NA	NA
4165	640132	NA	NA	NA
4166	688245	NA	NA	NA
4167	698761	NA	NA	NA
4168	698948	NA	NA	NA
4169	713585	NA	NA	NA
4170	743966	NA	NA	NA
4171	1031564	NA	NA	NA
4172	1096935	NA	NA	NA
4173	1104326	NA	NA	NA
4174	1112204	NA	NA	NA
4175	1123016	NA	NA	NA
4176	1201292	NA	NA	NA
4177	1212491	NA	NA	NA
4178	1226298	NA	NA	NA
4179	1231072	NA	NA	NA
4180	1245471	NA	NA	NA
4181	1246995	NA	NA	NA
4182	1268635	NA	NA	NA
4183	1273132	NA	NA	NA
4184	1333534	NA	NA	NA
4185	1410664	NA	NA	NA
4186	1542390	NA	NA	NA
4187	1561964	NA	NA	NA
4188	1604004	NA	NA	NA
4189	1609977	NA	NA	NA
4190	1663591	NA	NA	NA
4191	1699624	NA	NA	NA
4192	1701814	NA	NA	NA
4193	1701837	NA	NA	NA
4194	1705394	NA	NA	NA
4195	1706369	NA	NA	NA
4196	1706371	NA	NA	NA
4197	1749259	NA	NA	NA
4198	1778263	NA	NA	NA
4199	1805827	NA	NA	NA
4200	1839801	NA	NA	NA
4201	1843368	NA	NA	NA
4202	1853130	NA	NA	NA
4203	1938605	NA	NA	NA
4204	1938606	NA	NA	NA
4205	1945662	NA	NA	NA
4206	28072	NA	NA	NA
4207	28197	NA	NA	NA
4208	33990	NA	NA	NA
4209	40222	NA	NA	NA
4210	47311	NA	NA	NA
4211	53945	NA	NA	NA
4212	65393	NA	NA	NA
4213	68173	NA	NA	NA
4214	75906	NA	NA	NA
4215	85009	NA	NA	NA
4216	91353	NA	NA	NA
4217	95485	NA	NA	NA
4218	105219	NA	NA	NA
4219	115992	NA	NA	NA
4220	118884	NA	NA	NA
4221	119858	NA	NA	NA
4222	176280	NA	NA	NA
4223	186818	NA	NA	NA
4224	206403	NA	NA	NA
4225	262543	NA	NA	NA
4226	269799	NA	NA	NA
4227	272831	NA	NA	NA
4228	288000	NA	NA	NA
4229	290402	NA	NA	NA
4230	314260	NA	NA	NA
4231	331104	NA	NA	NA
4232	351160	NA	NA	NA
4233	389348	NA	NA	NA
4234	391037	NA	NA	NA
4235	402626	NA	NA	NA
4236	406327	NA	NA	NA
4237	406425	NA	NA	NA
4238	452863	NA	NA	NA
4239	487316	NA	NA	NA
4240	498214	NA	NA	NA
4241	511745	NA	NA	NA
4242	523846	NA	NA	NA
4243	580327	NA	NA	NA
4244	588932	NA	NA	NA
4245	643561	NA	NA	NA
4246	696485	NA	NA	NA
4247	714313	NA	NA	NA
4248	744985	NA	NA	NA
4249	866775	NA	NA	NA
4250	871738	NA	NA	NA
4251	985665	NA	NA	NA
4252	1051631	NA	NA	NA
4253	1155766	NA	NA	NA
4254	1159613	NA	NA	NA
4255	1182568	NA	NA	NA
4256	1194526	NA	NA	NA
4257	1199245	NA	NA	NA
4258	1206105	NA	NA	NA
4259	1223566	NA	NA	NA
4260	1227498	NA	NA	NA
4261	1242106	NA	NA	NA
4262	1249526	NA	NA	NA
4263	1260251	NA	NA	NA
4264	1261545	NA	NA	NA
4265	1297742	NA	NA	NA
4266	1303692	NA	NA	NA
4267	1337936	NA	NA	NA
4268	1448273	NA	NA	NA
4269	1474867	NA	NA	NA
4270	1495144	NA	NA	NA
4271	1549855	NA	NA	NA
4272	1615909	NA	NA	NA
4273	1649845	NA	NA	NA
4274	1660076	NA	NA	NA
4275	1701826	NA	NA	NA
4276	1702170	NA	NA	NA
4277	1736675	NA	NA	NA
4278	1774373	NA	NA	NA
4279	1842534	NA	NA	NA
4280	1850250	NA	NA	NA
4281	1858609	NA	NA	NA
4282	1905730	NA	NA	NA
4283	2316	NA	NA	NA
4284	29430	NA	NA	NA
4285	33056	NA	NA	NA
4286	35554	NA	NA	NA
4287	60520	NA	NA	NA
4288	60552	NA	NA	NA
4289	61434	NA	NA	NA
4290	72274	NA	NA	NA
4291	72276	NA	NA	NA
4292	83494	NA	NA	NA
4293	84111	NA	NA	NA
4294	84565	NA	NA	NA
4295	85620	NA	NA	NA
4296	99598	NA	NA	NA
4297	102684	NA	NA	NA
4298	146923	NA	NA	NA
4299	165696	NA	NA	NA
4300	182217	NA	NA	NA
4301	188937	NA	NA	NA
4302	189426	NA	NA	NA
4303	198541	NA	NA	NA
4304	203124	NA	NA	NA
4305	203907	NA	NA	NA
4306	204773	NA	NA	NA
4307	245188	NA	NA	NA
4308	263358	NA	NA	NA
4309	264445	NA	NA	NA
4310	267128	NA	NA	NA
4311	272568	NA	NA	NA
4312	272844	NA	NA	NA
4313	278153	NA	NA	NA
4314	316058	NA	NA	NA
4315	324831	NA	NA	NA
4316	343509	NA	NA	NA
4317	367477	NA	NA	NA
4318	398579	NA	NA	NA
4319	404380	NA	NA	NA
4320	408015	NA	NA	NA
4321	415426	NA	NA	NA
4322	419475	NA	NA	NA
4323	441620	NA	NA	NA
4324	452638	NA	NA	NA
4325	471821	NA	NA	NA
4326	488447	NA	NA	NA
4327	519442	NA	NA	NA
4328	528354	NA	NA	NA
4329	538025	NA	NA	NA
4330	543877	NA	NA	NA
4331	565575	NA	NA	NA
4332	566552	NA	NA	NA
4333	589873	NA	NA	NA
4334	592316	NA	NA	NA
4335	638303	NA	NA	NA
4336	644801	NA	NA	NA
4337	683735	NA	NA	NA
4338	683837	NA	NA	NA
4339	685727	NA	NA	NA
4340	698828	NA	NA	NA
4341	743525	NA	NA	NA
4342	745776	NA	NA	NA
4343	754502	NA	NA	NA
4344	765952	NA	NA	NA
4345	768486	NA	NA	NA
4346	768679	NA	NA	NA
4347	859656	NA	NA	NA
4348	867904	NA	NA	NA
4349	875328	NA	NA	NA
4350	914150	NA	NA	NA
4351	985002	NA	NA	NA
4352	999630	NA	NA	NA
4353	1033991	NA	NA	NA
4354	1110509	NA	NA	NA
4355	1147786	NA	NA	NA
4356	1156913	NA	NA	NA
4357	1163399	NA	NA	NA
4358	1173026	NA	NA	NA
4359	1186051	NA	NA	NA
4360	1208919	NA	NA	NA
4361	1227490	NA	NA	NA
4362	1229512	NA	NA	NA
4363	1235990	NA	NA	NA
4364	1246955	NA	NA	NA
4365	1250539	NA	NA	NA
4366	1265309	NA	NA	NA
4367	1276220	NA	NA	NA
4368	1276258	NA	NA	NA
4369	1295009	NA	NA	NA
4370	1301098	NA	NA	NA
4371	1303921	NA	NA	NA
4372	1309807	NA	NA	NA
4373	1344959	NA	NA	NA
4374	1348774	NA	NA	NA
4375	1410383	NA	NA	NA
4376	1532555	NA	NA	NA
4377	1561022	NA	NA	NA
4378	1646498	NA	NA	NA
4379	1697043	NA	NA	NA
4380	1701811	NA	NA	NA
4381	1749074	NA	NA	NA
4382	1775411	NA	NA	NA
4383	1783257	NA	NA	NA
4384	1837283	NA	NA	NA
4385	1921421	NA	NA	NA
4386	2325	NA	NA	NA
4387	2737	NA	NA	NA
4388	11676	NA	NA	NA
4389	33071	NA	NA	NA
4390	34008	NA	NA	NA
4391	34072	NA	NA	NA
4392	35703	NA	NA	NA
4393	40215	NA	NA	NA
4394	43668	NA	NA	NA
4395	45667	NA	NA	NA
4396	47878	NA	NA	NA
4397	56688	NA	NA	NA
4398	56730	NA	NA	NA
4399	57975	NA	NA	NA
4400	69373	NA	NA	NA
4401	85015	NA	NA	NA
4402	115808	NA	NA	NA
4403	120045	NA	NA	NA
4404	136846	NA	NA	NA
4405	153948	NA	NA	NA
4406	183967	NA	NA	NA
4407	186490	NA	NA	NA
4408	190650	NA	NA	NA
4409	195498	NA	NA	NA
4410	198467	NA	NA	NA
4411	200667	NA	NA	NA
4412	208439	NA	NA	NA
4413	218491	NA	NA	NA
4414	255247	NA	NA	NA
4415	261963	NA	NA	NA
4416	272635	NA	NA	NA
4417	273063	NA	NA	NA
4418	290318	NA	NA	NA
4419	314275	NA	NA	NA
4420	315405	NA	NA	NA
4421	316067	NA	NA	NA
4422	317936	NA	NA	NA
4423	320497	NA	NA	NA
4424	362837	NA	NA	NA
4425	403957	NA	NA	NA
4426	479437	NA	NA	NA
4427	482957	NA	NA	NA
4428	491952	NA	NA	NA
4429	498848	NA	NA	NA
4430	521011	NA	NA	NA
4431	525909	NA	NA	NA
4432	535712	NA	NA	NA
4433	573570	NA	NA	NA
4434	585054	NA	NA	NA
4435	585423	NA	NA	NA
4436	598659	NA	NA	NA
4437	632772	NA	NA	NA
4438	637905	NA	NA	NA
4439	640511	NA	NA	NA
4440	644283	NA	NA	NA
4441	648999	NA	NA	NA
4442	665571	NA	NA	NA
4443	679901	NA	NA	NA
4444	699035	NA	NA	NA
4445	710685	NA	NA	NA
4446	762570	NA	NA	NA
4447	869211	NA	NA	NA
4448	877455	NA	NA	NA
4449	930171	NA	NA	NA
4450	979556	NA	NA	NA
4451	985762	NA	NA	NA
4452	999552	NA	NA	NA
4453	1028989	NA	NA	NA
4454	1031746	NA	NA	NA
4455	1091038	NA	NA	NA
4456	1122214	NA	NA	NA
4457	1182571	NA	NA	NA
4458	1208921	NA	NA	NA
4459	1221522	NA	NA	NA
4460	1225786	NA	NA	NA
4461	1229758	NA	NA	NA
4462	1249471	NA	NA	NA
4463	1276257	NA	NA	NA
4464	1315283	NA	NA	NA
4465	1348585	NA	NA	NA
4466	1397108	NA	NA	NA
4467	1418105	NA	NA	NA
4468	1427366	NA	NA	NA
4469	1434100	NA	NA	NA
4470	1447715	NA	NA	NA
4471	1484158	NA	NA	NA
4472	1547445	NA	NA	NA
4473	1564506	NA	NA	NA
4474	1583100	NA	NA	NA
4475	1592897	NA	NA	NA
4476	1609968	NA	NA	NA
4477	1612552	NA	NA	NA
4478	1699622	NA	NA	NA
4479	1768108	NA	NA	NA
4480	1769296	NA	NA	NA
4481	1792508	NA	NA	NA
4482	1835254	NA	NA	NA
4483	1921510	NA	NA	NA
4484	2423	NA	NA	NA
4485	28903	NA	NA	NA
4486	29449	NA	NA	NA
4487	33993	NA	NA	NA
4488	38300	NA	NA	NA
4489	39152	NA	NA	NA
4490	40272	NA	NA	NA
4491	46234	NA	NA	NA
4492	46255	NA	NA	NA
4493	47879	NA	NA	NA
4494	60890	NA	NA	NA
4495	63737	NA	NA	NA
4496	65093	NA	NA	NA
4497	74968	NA	NA	NA
4498	75379	NA	NA	NA
4499	85012	NA	NA	NA
4500	85020	NA	NA	NA
4501	85991	NA	NA	NA
4502	93218	NA	NA	NA
4503	93466	NA	NA	NA
4504	104087	NA	NA	NA
4505	114615	NA	NA	NA
4506	119603	NA	NA	NA
4507	119856	NA	NA	NA
4508	139872	NA	NA	NA
4509	150340	NA	NA	NA
4510	180957	NA	NA	NA
4511	200991	NA	NA	NA
4512	208223	NA	NA	NA
4513	225842	NA	NA	NA
4514	226185	NA	NA	NA
4515	267748	NA	NA	NA
4516	268739	NA	NA	NA
4517	273036	NA	NA	NA
4518	299262	NA	NA	NA
4519	301297	NA	NA	NA
4520	332246	NA	NA	NA
4521	342610	NA	NA	NA
4522	387093	NA	NA	NA
4523	387631	NA	NA	NA
4524	392500	NA	NA	NA
4525	395965	NA	NA	NA
4526	406818	NA	NA	NA
4527	412965	NA	NA	NA
4528	456442	NA	NA	NA
4529	483219	NA	NA	NA
4530	511678	NA	NA	NA
4531	555217	NA	NA	NA
4532	568814	NA	NA	NA
4533	579137	NA	NA	NA
4534	670307	NA	NA	NA
4535	673862	NA	NA	NA
4536	692370	NA	NA	NA
4537	696127	NA	NA	NA
4538	743299	NA	NA	NA
4539	859657	NA	NA	NA
4540	861109	NA	NA	NA
4541	868131	NA	NA	NA
4542	869269	NA	NA	NA
4543	876364	NA	NA	NA
4544	983545	NA	NA	NA
4545	1001585	NA	NA	NA
4546	1045855	NA	NA	NA
4547	1074889	NA	NA	NA
4548	1082933	NA	NA	NA
4549	1090322	NA	NA	NA
4550	1090974	NA	NA	NA
4551	1122233	NA	NA	NA
4552	1154756	NA	NA	NA
4553	1159491	NA	NA	NA
4554	1183377	NA	NA	NA
4555	1198676	NA	NA	NA
4556	1203670	NA	NA	NA
4557	1214242	NA	NA	NA
4558	1224742	NA	NA	NA
4559	1227465	NA	NA	NA
4560	1239381	NA	NA	NA
4561	1274631	NA	NA	NA
4562	1294143	NA	NA	NA
4563	1341692	NA	NA	NA
4564	1354302	NA	NA	NA
4565	1401325	NA	NA	NA
4566	1435056	NA	NA	NA
4567	1476901	NA	NA	NA
4568	1503054	NA	NA	NA
4569	1503055	NA	NA	NA
4570	1505596	NA	NA	NA
4571	1639348	NA	NA	NA
4572	1648923	NA	NA	NA
4573	1653476	NA	NA	NA
4574	1664069	NA	NA	NA
4575	1679489	NA	NA	NA
4576	1704307	NA	NA	NA
4577	1737404	NA	NA	NA
4578	1751286	NA	NA	NA
4579	1806905	NA	NA	NA
4580	1838072	NA	NA	NA
4581	1896196	NA	NA	NA
4582	1903409	NA	NA	NA
4583	28031	NA	NA	NA
4584	32020	NA	NA	NA
4585	33989	NA	NA	NA
4586	35814	NA	NA	NA
4587	36826	NA	NA	NA
4588	39960	NA	NA	NA
4589	40137	NA	NA	NA
4590	49547	NA	NA	NA
4591	54736	NA	NA	NA
4592	64898	NA	NA	NA
4593	67827	NA	NA	NA
4594	69014	NA	NA	NA
4595	76892	NA	NA	NA
4596	76947	NA	NA	NA
4597	78245	NA	NA	NA
4598	83262	NA	NA	NA
4599	83558	NA	NA	NA
4600	88723	NA	NA	NA
4601	106370	NA	NA	NA
4602	167539	NA	NA	NA
4603	204042	NA	NA	NA
4604	213119	NA	NA	NA
4605	232721	NA	NA	NA
4606	234612	NA	NA	NA
4607	265960	NA	NA	NA
4608	279808	NA	NA	NA
4609	281090	NA	NA	NA
4610	290397	NA	NA	NA
4611	290400	NA	NA	NA
4612	323261	NA	NA	NA
4613	335659	NA	NA	NA
4614	382359	NA	NA	NA
4615	385025	NA	NA	NA
4616	390235	NA	NA	NA
4617	391626	NA	NA	NA
4618	399742	NA	NA	NA
4619	413503	NA	NA	NA
4620	438753	NA	NA	NA
4621	445576	NA	NA	NA
4622	511437	NA	NA	NA
4623	515635	NA	NA	NA
4624	518635	NA	NA	NA
4625	523841	NA	NA	NA
4626	536019	NA	NA	NA
4627	565033	NA	NA	NA
4628	572546	NA	NA	NA
4629	573569	NA	NA	NA
4630	576611	NA	NA	NA
4631	583345	NA	NA	NA
4632	585057	NA	NA	NA
4633	647171	NA	NA	NA
4634	660596	NA	NA	NA
4635	671065	NA	NA	NA
4636	679318	NA	NA	NA
4637	679897	NA	NA	NA
4638	690566	NA	NA	NA
4639	693216	NA	NA	NA
4640	693978	NA	NA	NA
4641	759913	NA	NA	NA
4642	767455	NA	NA	NA
4643	771875	NA	NA	NA
4644	862259	NA	NA	NA
4645	868597	NA	NA	NA
4646	891974	NA	NA	NA
4647	930169	NA	NA	NA
4648	933801	NA	NA	NA
4649	1002672	NA	NA	NA
4650	1005042	NA	NA	NA
4651	1033806	NA	NA	NA
4652	1038856	NA	NA	NA
4653	1038927	NA	NA	NA
4654	1048758	NA	NA	NA
4655	1051973	NA	NA	NA
4656	1076550	NA	NA	NA
4657	1094489	NA	NA	NA
4658	1122230	NA	NA	NA
4659	1171373	NA	NA	NA
4660	1178537	NA	NA	NA
4661	1204725	NA	NA	NA
4662	1208104	NA	NA	NA
4663	1236689	NA	NA	NA
4664	1261127	NA	NA	NA
4665	1302659	NA	NA	NA
4666	1315974	NA	NA	NA
4667	1338689	NA	NA	NA
4668	1344042	NA	NA	NA
4669	1357279	NA	NA	NA
4670	1357916	NA	NA	NA
4671	1415775	NA	NA	NA
4672	1428454	NA	NA	NA
4673	1452724	NA	NA	NA
4674	1453496	NA	NA	NA
4675	1572745	NA	NA	NA
4676	1649184	NA	NA	NA
4677	1661694	NA	NA	NA
4678	1662456	NA	NA	NA
4679	1701850	NA	NA	NA
4680	1703969	NA	NA	NA
4681	1752063	NA	NA	NA
4682	1758255	NA	NA	NA
4683	1792307	NA	NA	NA
4684	1795043	NA	NA	NA
4685	1795874	NA	NA	NA
4686	1816219	NA	NA	NA
4687	1842535	NA	NA	NA
4688	1855519	NA	NA	NA
4689	1906246	NA	NA	NA
4690	1907766	NA	NA	NA
4691	1920883	NA	NA	NA
4692	1922243	NA	NA	NA
4693	1938607	NA	NA	NA
4694	1940790	NA	NA	NA
4695	1961713	NA	NA	NA
4696	2330	NA	NA	NA
4697	29540	NA	NA	NA
4698	29555	NA	NA	NA
4699	31969	NA	NA	NA
4700	33014	NA	NA	NA
4701	35798	NA	NA	NA
4702	36831	NA	NA	NA
4703	37692	NA	NA	NA
4704	43687	NA	NA	NA
4705	48664	NA	NA	NA
4706	56956	NA	NA	NA
4707	57723	NA	NA	NA
4708	59748	NA	NA	NA
4709	60550	NA	NA	NA
4710	66712	NA	NA	NA
4711	67780	NA	NA	NA
4712	70803	NA	NA	NA
4713	74546	NA	NA	NA
4714	75293	NA	NA	NA
4715	76761	NA	NA	NA
4716	77643	NA	NA	NA
4717	80852	NA	NA	NA
4718	85030	NA	NA	NA
4719	93061	NA	NA	NA
4720	101510	NA	NA	NA
4721	104267	NA	NA	NA
4722	119977	NA	NA	NA
4723	155537	NA	NA	NA
4724	167542	NA	NA	NA
4725	188711	NA	NA	NA
4726	204536	NA	NA	NA
4727	213421	NA	NA	NA
4728	216946	NA	NA	NA
4729	224027	NA	NA	NA
4730	230355	NA	NA	NA
4731	233181	NA	NA	NA
