TaxID	Kraken	Kaiju	CLARK
2933	983917	NA	14	NA
2934	983917	NA	NA	NA
2935	984262	NA	1	NA
2936	984262	NA	NA	NA
2937	985053	NA	1	NA
2938	985053	NA	NA	NA
2939	985780	NA	1	NA
2940	985780	NA	NA	NA
2941	986	NA	2	NA
2942	986	NA	NA	NA
2943	99	NA	NA	NA
2944	990316	NA	2	NA
2945	990316	NA	NA	NA
2946	991789	NA	1	NA
2947	991789	NA	NA	NA
2948	991905	NA	1	NA
2949	991905	NA	NA	NA
2950	99598	NA	2	NA
2951	99598	NA	NA	NA
2952	996801	NA	1	NA
2953	996801	NA	NA	NA
2954	999552	NA	1	NA
2955	999552	NA	NA	NA
