TaxID	Kraken	Kaiju	CLARK
4242	1647413	NA	9	NA
4243	1647413	NA	NA	2
4244	1647413	NA	NA	NA
4245	1647470	NA	2	NA
4246	1647470	NA	NA	NA
4247	164757	NA	3	NA
4248	164757	NA	NA	4
4249	164757	NA	NA	NA
4250	1648	11	NA	NA
4251	1648	NA	84	NA
4252	1648	NA	NA	12
4253	1648	NA	NA	NA
4254	1648404	NA	12	NA
4255	1648404	NA	NA	5
4256	1648404	NA	NA	NA
4257	1648923	NA	7	NA
4258	1648923	NA	NA	1
4259	1648923	NA	NA	NA
4260	1649	NA	NA	NA
4261	1649184	NA	12	NA
4262	1649184	NA	NA	NA
4263	1649845	NA	3	NA
4264	1649845	NA	NA	NA
4265	165	NA	NA	NA
4266	1650	NA	NA	NA
4267	1650354	NA	6	NA
4268	1650354	NA	NA	NA
4269	1650658	NA	12	NA
4270	1650658	NA	NA	NA
4271	1650659	NA	5	NA
4272	1650659	NA	NA	NA
4273	165096	NA	NA	4
4274	1651	NA	NA	NA
4275	1652	NA	NA	NA
4276	1652495	NA	14	NA
4277	1652495	NA	NA	3
4278	1652495	NA	NA	NA
4279	1652545	NA	10	NA
4280	1652545	NA	NA	1
4281	1652545	NA	NA	NA
4282	1653	NA	NA	NA
4283	1653476	NA	20	NA
4284	1653476	NA	NA	NA
4285	1653478	NA	21	NA
4286	1653478	NA	NA	11
4287	1653478	NA	NA	NA
4288	1653479	NA	6	NA
4289	1653479	NA	NA	2
4290	1653479	NA	NA	NA
4291	1653831	NA	NA	8
4292	1654	NA	1722	NA
4293	1654	NA	NA	NA
4294	1654582	NA	1	NA
4295	1654582	NA	NA	NA
4296	1655	NA	NA	NA
4297	1655514	NA	4	NA
4298	1655514	NA	NA	NA
4299	1656	NA	NA	NA
4300	165695	NA	12	NA
4301	165695	NA	NA	NA
4302	165696	NA	16	NA
4303	165696	NA	NA	NA
4304	165697	NA	14	NA
4305	165697	NA	NA	NA
4306	1657	NA	NA	NA
4307	165779	NA	15	NA
4308	165779	NA	NA	NA
4309	1658	NA	NA	NA
4310	1658665	14	NA	NA
4311	1658665	NA	31	NA
4312	1658665	NA	NA	15
4313	1658665	NA	NA	NA
4314	1658671	16	NA	NA
4315	1658671	NA	30	NA
4316	1658671	NA	NA	18
4317	1658671	NA	NA	NA
4318	1658672	109	NA	NA
4319	1658672	NA	294	NA
4320	1658672	NA	NA	117
4321	1658672	NA	NA	NA
4322	1659	NA	NA	NA
4323	1659194	NA	6	NA
4324	1659194	NA	NA	3
4325	1659194	NA	NA	NA
4326	166	NA	NA	NA
4327	1660	NA	NA	NA
4328	1660064	NA	10	NA
4329	1660064	NA	NA	5
4330	1660064	NA	NA	NA
4331	1660067	NA	21	NA
4332	1660067	NA	NA	NA
4333	1660071	NA	4	NA
4334	1660071	NA	NA	NA
4335	1660073	NA	22	NA
4336	1660073	NA	NA	6
4337	1660073	NA	NA	NA
4338	1660074	NA	3	NA
4339	1660074	NA	NA	2
4340	1660074	NA	NA	NA
4341	1660076	NA	6	NA
4342	1660076	NA	NA	NA
4343	1660083	NA	20	NA
4344	1660083	NA	NA	NA
4345	1661	20	NA	NA
4346	1661	NA	136	NA
4347	1661	NA	NA	27
4348	1661	NA	NA	NA
4349	1661694	NA	17	NA
4350	1661694	NA	NA	1
4351	1661694	NA	NA	NA
4352	1662	NA	NA	NA
4353	1662285	NA	27	NA
4354	1662285	NA	NA	7
4355	1662285	NA	NA	NA
4356	1662330	NA	1	NA
4357	1662330	NA	NA	NA
4358	1662332	NA	3	NA
4359	1662332	NA	NA	NA
4360	1662456	NA	6	NA
4361	1662456	NA	NA	2
4362	1662456	NA	NA	NA
4363	1662458	12	NA	NA
4364	1662458	NA	3	NA
4365	1662458	NA	NA	13
4366	1662458	NA	NA	NA
4367	1663	NA	52	NA
4368	1663	NA	NA	NA
4369	166314	NA	1	NA
4370	166314	NA	NA	2
4371	166314	NA	NA	NA
4372	1663591	NA	19	NA
4373	1663591	NA	NA	2
4374	1663591	NA	NA	NA
4375	1664	NA	NA	NA
4376	1664069	NA	12	NA
4377	1664069	NA	NA	5
4378	1664069	NA	NA	NA
4379	1665	NA	NA	NA
4380	166501	NA	NA	2
4381	1666	NA	NA	NA
4382	1667	NA	NA	NA
4383	1667587	NA	39	NA
4384	1667587	NA	NA	NA
4385	1668	NA	NA	NA
4386	1669	NA	NA	NA
4387	166935	10	NA	NA
4388	166935	NA	NA	11
4389	166935	NA	NA	NA
4390	167	12	NA	NA
4391	167	NA	NA	13
4392	167	NA	NA	NA
4393	1670	NA	NA	NA
4394	1670800	NA	11	NA
4395	1670800	NA	NA	2
4396	1670800	NA	NA	NA
4397	1671	NA	NA	NA
4398	1671721	NA	4	NA
4399	1671721	NA	NA	NA
4400	1672	NA	NA	NA
4401	1673	NA	NA	NA
4402	1673428	NA	3	NA
4403	1673428	NA	NA	NA
4404	167375	NA	1	NA
4405	167375	NA	NA	NA
4406	1673877	NA	1	NA
4407	1673877	NA	NA	NA
4408	1674	NA	NA	NA
4409	1674146	NA	3	NA
4410	1674146	NA	NA	NA
4411	1674922	NA	3	NA
4412	1674922	NA	NA	NA
4413	1674923	NA	2	NA
4414	1674923	NA	NA	NA
4415	1675	NA	NA	NA
4416	167539	NA	11	NA
4417	167539	NA	NA	NA
4418	167542	NA	5	NA
4419	167542	NA	NA	NA
4420	167555	NA	3	NA
4421	167555	NA	NA	NA
4422	1676	NA	NA	NA
4423	167642	20	NA	NA
4424	167642	NA	NA	15
4425	167642	NA	NA	NA
4426	1677	NA	NA	NA
4427	1678	NA	147	NA
4428	1678	NA	NA	NA
4429	1678028	25	NA	NA
4430	1678028	NA	37	NA
4431	1678028	NA	NA	23
4432	1678028	NA	NA	NA
4433	1678128	NA	20	NA
4434	1678128	NA	NA	15
4435	1678128	NA	NA	NA
4436	1678129	NA	9	NA
4437	1678129	NA	NA	4
4438	1678129	NA	NA	NA
4439	1678678	NA	7	NA
4440	1678678	NA	NA	6
4441	1678678	NA	NA	NA
4442	167879	NA	20	NA
4443	167879	NA	NA	NA
4444	1679	NA	5	NA
4445	1679	NA	NA	NA
4446	1679444	16	NA	NA
4447	1679444	NA	58	NA
4448	1679444	NA	NA	17
4449	1679444	NA	NA	NA
4450	1679489	NA	2	NA
4451	1679489	NA	NA	NA
4452	167964	NA	NA	4
4453	167965	NA	NA	2
4454	168	NA	NA	NA
4455	1680	NA	15	NA
4456	1680	NA	NA	8
4457	1680	NA	NA	NA
4458	1681	11	NA	NA
4459	1681	NA	20	NA
4460	1681	NA	NA	11
4461	1681	NA	NA	NA
4462	168169	NA	NA	8
4463	1682	NA	9	NA
4464	1682	NA	NA	NA
4465	1682113	NA	3	NA
4466	1682113	NA	NA	NA
4467	1683	NA	37	NA
4468	1683	NA	NA	7
4469	1683	NA	NA	NA
4470	1684	11	NA	NA
4471	1684	NA	NA	11
4472	1684	NA	NA	NA
4473	168471	20	NA	NA
4474	168471	NA	NA	32
4475	168471	NA	NA	NA
4476	1685	NA	14	NA
4477	1685	NA	NA	6
4478	1685	NA	NA	NA
4479	1685010	49	NA	NA
4480	1685010	NA	367	NA
4481	1685010	NA	NA	49
4482	1685010	NA	NA	NA
4483	1686	NA	NA	4
4484	1686	NA	NA	NA
4485	1686310	NA	21	NA
4486	1686310	NA	NA	8
4487	1686310	NA	NA	NA
4488	168657	NA	13	NA
4489	168657	NA	NA	NA
4490	168694	NA	5	NA
4491	168694	NA	NA	NA
4492	168695	NA	NA	8
4493	168697	NA	NA	2
4494	1687	NA	NA	1
4495	1687	NA	NA	NA
4496	1688	NA	NA	NA
4497	1689	49	NA	NA
4498	1689	NA	66	NA
4499	1689	NA	NA	49
4500	1689	NA	NA	NA
4501	169	NA	NA	NA
4502	1690	NA	NA	NA
4503	1690248	NA	5	NA
4504	1690248	NA	NA	6
4505	1690248	NA	NA	NA
4506	1690684	NA	9	NA
4507	1690684	NA	NA	NA
4508	1690815	NA	31	NA
4509	1690815	NA	NA	8
4510	1690815	NA	NA	NA
4511	1691	NA	NA	NA
4512	1691958	NA	1	NA
4513	1691958	NA	NA	NA
4514	1692	NA	NA	NA
4515	1692238	12	NA	NA
4516	1692238	NA	15	NA
4517	1692238	NA	NA	18
4518	1692238	NA	NA	NA
4519	169292	12	NA	NA
4520	169292	NA	NA	14
4521	169292	NA	NA	NA
4522	1693	NA	NA	NA
4523	1694	NA	NA	2
4524	1694	NA	NA	NA
4525	1695	NA	NA	NA
4526	1695218	NA	38	NA
4527	1695218	NA	NA	5
4528	1695218	NA	NA	NA
4529	1696	NA	NA	NA
4530	1696072	NA	6	NA
4531	1696072	NA	NA	4
4532	1696072	NA	NA	NA
4533	169679	12	NA	NA
4534	169679	NA	40	NA
4535	169679	NA	NA	15
4536	169679	NA	NA	NA
4537	1697	12	NA	NA
4538	1697	NA	10	NA
4539	1697	NA	NA	13
4540	1697	NA	NA	NA
4541	1697043	14	NA	NA
4542	1697043	NA	17	NA
4543	1697043	NA	NA	16
4544	1697043	NA	NA	NA
4545	1697053	10	NA	NA
4546	1697053	NA	28	NA
4547	1697053	NA	NA	9
4548	1697053	NA	NA	NA
4549	169760	NA	25	NA
4550	169760	NA	NA	7
4551	169760	NA	NA	NA
4552	1698	NA	NA	NA
4553	1699	NA	NA	NA
4554	1699622	NA	21	NA
4555	1699622	NA	NA	1
4556	1699622	NA	NA	NA
4557	1699624	NA	12	NA
4558	1699624	NA	NA	NA
4559	169963	NA	6	NA
4560	169963	NA	NA	NA
4561	17	NA	NA	NA
4562	170	NA	NA	NA
4563	1700	NA	NA	NA
4564	1701	NA	NA	NA
4565	1701811	18	NA	NA
4566	1701811	NA	5	NA
4567	1701811	NA	NA	NA
4568	1701812	NA	2	NA
4569	1701812	NA	NA	NA
4570	1701813	34	NA	NA
4571	1701813	NA	30	NA
4572	1701813	NA	NA	NA
4573	1701814	NA	12	NA
4574	1701814	NA	NA	NA
4575	1701824	NA	1	NA
4576	1701824	NA	NA	NA
4577	1701826	12	NA	NA
4578	1701826	NA	14	NA
4579	1701826	NA	NA	NA
4580	1701827	NA	2	NA
4581	1701827	NA	NA	NA
4582	1701828	NA	7	NA
4583	1701828	NA	NA	NA
4584	1701830	NA	3	NA
4585	1701830	NA	NA	NA
4586	1701837	26	NA	NA
4587	1701837	NA	13	NA
4588	1701837	NA	NA	NA
4589	1701842	NA	4	NA
4590	1701842	NA	NA	NA
4591	1701850	NA	12	NA
4592	1701850	NA	NA	NA
4593	170187	NA	126	NA
4594	170187	NA	NA	NA
4595	1702	NA	NA	NA
4596	1702170	NA	4	NA
4597	1702170	NA	NA	6
4598	1702170	NA	NA	NA
4599	1702221	14	NA	NA
4600	1702221	NA	132	NA
4601	1702221	NA	NA	12
4602	1702221	NA	NA	NA
4603	1702287	1579	NA	NA
4604	1702287	NA	1959	NA
4605	1702287	NA	NA	989
4606	1702287	NA	NA	NA
4607	1702325	NA	5	NA
4608	1702325	NA	NA	6
4609	1702325	NA	NA	NA
4610	1703	19	NA	NA
4611	1703	NA	75	NA
4612	1703	NA	NA	26
4613	1703	NA	NA	NA
4614	170325	NA	1	NA
4615	170325	NA	NA	NA
4616	1703969	NA	6	NA
4617	1703969	NA	NA	2
4618	1703969	NA	NA	NA
4619	1704	NA	NA	NA
4620	1704044	NA	28	NA
4621	1704044	NA	NA	7
4622	1704044	NA	NA	NA
4623	1704307	NA	3	NA
4624	1704307	NA	NA	1
4625	1704307	NA	NA	NA
4626	1704499	NA	NA	13
4627	1705	NA	13	NA
4628	1705	NA	NA	6
4629	1705	NA	NA	NA
4630	1705394	NA	3	NA
4631	1705394	NA	NA	3
4632	1705394	NA	NA	NA
4633	1705562	NA	2	NA
4634	1705562	NA	NA	NA
4635	1705617	3393	NA	NA
4636	1705617	NA	2320	NA
4637	1705617	NA	NA	2373
4638	1705617	NA	NA	NA
4639	170573	NA	NA	7
4640	1706	NA	NA	NA
4641	1706369	NA	11	NA
4642	1706369	NA	NA	NA
4643	1706371	NA	8	NA
4644	1706371	NA	NA	NA
4645	1706375	NA	14	NA
4646	1706375	NA	NA	NA
4647	1707	NA	10	NA
4648	1707	NA	NA	NA
4649	1707785	16	NA	NA
4650	1707785	NA	31	NA
4651	1707785	NA	NA	15
4652	1707785	NA	NA	NA
4653	1708	13	NA	NA
4654	1708	NA	NA	14
4655	1708	NA	NA	NA
4656	1709	NA	NA	NA
4657	171	NA	34	NA
4658	171	NA	NA	NA
4659	1710	NA	22	NA
4660	1710	NA	NA	7
4661	1710	NA	NA	NA
4662	1711	24	NA	NA
4663	1711	NA	NA	23
4664	1711	NA	NA	NA
4665	171101	NA	1027	NA
4666	171101	NA	NA	NA
4667	1712	NA	NA	NA
4668	1712654	NA	1	NA
4669	1712654	NA	NA	NA
4670	1712675	30	NA	NA
4671	1712675	NA	61	NA
4672	1712675	NA	NA	39
4673	1712675	NA	NA	NA
4674	171284	NA	NA	6
4675	1713	NA	NA	NA
4676	1714	NA	NA	NA
4677	171437	NA	NA	5
4678	1714373	16	NA	NA
4679	1714373	NA	71	NA
4680	1714373	NA	NA	13
4681	1714373	NA	NA	NA
4682	1715	NA	NA	NA
4683	171549	NA	22384	NA
4684	171549	NA	NA	NA
4685	171550	NA	30	NA
4686	171550	NA	NA	NA
4687	171551	NA	168	NA
4688	171551	NA	NA	NA
4689	1715806	NA	5	NA
4690	1715806	NA	NA	NA
4691	1715860	NA	NA	2
4692	1715989	NA	29	NA
4693	1715989	NA	NA	1
4694	1715989	NA	NA	NA
4695	1716	NA	1024	NA
4696	1716	NA	NA	NA
4697	1716143	NA	21	NA
4698	1716143	NA	NA	4
4699	1716143	NA	NA	NA
4700	171695	NA	NA	6
4701	1717	17	NA	NA
4702	1717	NA	57	NA
4703	1717	NA	NA	18
4704	1717	NA	NA	NA
4705	1718	NA	24	NA
4706	1718	NA	NA	5
4707	1718	NA	NA	NA
4708	1718278	NA	1	NA
4709	1718278	NA	NA	NA
4710	1719	NA	35	NA
4711	1719	NA	NA	7
4712	1719	NA	NA	NA
4713	172	NA	NA	3
4714	172	NA	NA	NA
4715	1720	NA	NA	NA
4716	1720344	NA	13	NA
4717	1720344	NA	NA	14
4718	1720344	NA	NA	NA
4719	172045	NA	39	NA
4720	172045	NA	NA	3
4721	172045	NA	NA	NA
4722	1720526	NA	1	NA
4723	1720526	NA	NA	NA
4724	1721	NA	NA	2
4725	1721	NA	NA	NA
4726	1721091	70	NA	NA
4727	1721091	NA	296	NA
4728	1721091	NA	NA	76
4729	1721091	NA	NA	NA
4730	1722	NA	NA	NA
4731	1723	NA	NA	NA
4732	1724	NA	NA	NA
4733	1725	NA	NA	NA
4734	1725411	NA	28	NA
4735	1725411	NA	NA	4
4736	1725411	NA	NA	NA
4737	1726	NA	NA	NA
4738	1727	15	NA	NA
4739	1727	NA	NA	17
4740	1727	NA	NA	NA
4741	1727163	NA	110	NA
4742	1727163	NA	NA	8
4743	1727163	NA	NA	NA
4744	1727164	NA	171	NA
4745	1727164	NA	NA	9
4746	1727164	NA	NA	NA
4747	1727196	23	NA	NA
4748	1727196	NA	38	NA
4749	1727196	NA	NA	23
4750	1727196	NA	NA	NA
4751	1728	NA	NA	NA
4752	1729	NA	NA	NA
4753	1729720	15	NA	NA
4754	1729720	NA	108	NA
4755	1729720	NA	NA	17
4756	1729720	NA	NA	NA
4757	173	10	NA	NA
4758	173	NA	18	NA
4759	173	NA	NA	10
4760	173	NA	NA	NA
4761	1730	NA	1	NA
4762	1730	NA	NA	NA
4763	1731	12	NA	NA
4764	1731	NA	NA	13
4765	1731	NA	NA	NA
4766	1732	NA	NA	NA
4767	1733	NA	NA	NA
4768	1734	NA	NA	NA
4769	173479	NA	15	NA
4770	173479	NA	NA	NA
4771	173480	NA	NA	7
4772	1734925	NA	3	NA
4773	1734925	NA	NA	NA
4774	1735	NA	NA	NA
4775	1736	18	NA	NA
4776	1736	NA	141	NA
4777	1736	NA	NA	20
4778	1736	NA	NA	NA
4779	1736674	15	NA	NA
4780	1736674	NA	106	NA
4781	1736674	NA	NA	17
4782	1736674	NA	NA	NA
4783	1736675	NA	12	NA
4784	1736675	NA	NA	9
4785	1736675	NA	NA	NA
4786	1737	NA	NA	NA
4787	1737404	NA	12	NA
4788	1737404	NA	NA	NA
4789	1737490	NA	29	NA
4790	1737490	NA	NA	6
4791	1737490	NA	NA	NA
4792	1738	NA	NA	NA
4793	1739	NA	NA	NA
4794	173976	NA	1	NA
4795	173976	NA	NA	NA
4796	174	NA	6	NA
4797	174	NA	NA	1
4798	174	NA	NA	NA
4799	1740	NA	2	NA
4800	1740	NA	NA	NA
4801	1740163	NA	17	NA
4802	1740163	NA	NA	4
4803	1740163	NA	NA	NA
4804	1741	NA	NA	6
4805	1741	NA	NA	NA
4806	1742	NA	NA	NA
4807	1742993	NA	3	NA
4808	1742993	NA	NA	NA
4809	1743	NA	NA	NA
4810	1744	22	NA	NA
4811	1744	NA	58	NA
4812	1744	NA	NA	25
4813	1744	NA	NA	NA
4814	1745	NA	NA	NA
4815	1746	NA	NA	NA
4816	1747	2362	NA	NA
4817	1747	NA	1679	NA
4818	1747	NA	NA	2355
4819	1747	NA	NA	NA
4820	1748	38	NA	NA
4821	1748	NA	75	NA
4822	1748	NA	NA	45
4823	1748	NA	NA	NA
4824	1749	NA	NA	NA
4825	1749074	NA	13	NA
4826	1749074	NA	NA	5
4827	1749074	NA	NA	NA
4828	1749259	NA	14	NA
4829	1749259	NA	NA	6
4830	1749259	NA	NA	NA
4831	175	NA	NA	NA
4832	1750	1923	NA	NA
4833	1750	NA	NA	1929
4834	1750	NA	NA	NA
4835	1750719	42	NA	NA
4836	1750719	NA	31	NA
4837	1750719	NA	NA	44
4838	1750719	NA	NA	NA
4839	1751	NA	NA	NA
4840	1751286	NA	10	NA
4841	1751286	NA	NA	3
4842	1751286	NA	NA	NA
4843	1751294	NA	20	NA
4844	1751294	NA	NA	6
4845	1751294	NA	NA	NA
4846	1752	NA	4	NA
4847	1752	NA	NA	NA
4848	1752063	NA	13	NA
4849	1752063	NA	NA	8
4850	1752063	NA	NA	NA
4851	1752064	NA	8	NA
4852	1752064	NA	NA	4
4853	1752064	NA	NA	NA
4854	1753	NA	NA	NA
4855	1754	NA	44	NA
4856	1754	NA	NA	NA
4857	1755	NA	NA	NA
4858	1756	NA	NA	NA
4859	1756149	NA	40	NA
4860	1756149	NA	NA	5
4861	1756149	NA	NA	NA
4862	1756150	12	NA	NA
4863	1756150	NA	29	NA
4864	1756150	NA	NA	12
4865	1756150	NA	NA	NA
4866	1757	NA	NA	NA
4867	1758	NA	NA	NA
4868	1758255	NA	4	NA
4869	1758255	NA	NA	NA
4870	1758689	37	NA	NA
4871	1758689	NA	29	NA
4872	1758689	NA	NA	48
4873	1758689	NA	NA	NA
4874	1759	NA	NA	NA
4875	1759059	NA	10	NA
4876	1759059	NA	NA	NA
4877	1759399	5586	NA	NA
4878	1759399	NA	2028	NA
4879	1759399	NA	NA	5610
4880	1759399	NA	NA	NA
4881	1759437	NA	NA	7
4882	176	NA	NA	NA
4883	1760	NA	2669	NA
4884	1760	NA	NA	NA
4885	1761	NA	NA	NA
4886	1762	NA	1	NA
4887	1762	NA	NA	NA
4888	176280	NA	18	NA
4889	176280	NA	NA	NA
4890	176299	NA	7	NA
4891	176299	NA	NA	NA
4892	1763	NA	151	NA
4893	1763	NA	NA	NA
4894	1763524	NA	3	NA
4895	1763524	NA	NA	NA
4896	1763534	10	NA	NA
4897	1763534	NA	96	NA
4898	1763534	NA	NA	18
4899	1763534	NA	NA	NA
4900	1763535	NA	19	NA
4901	1763535	NA	NA	3
4902	1763535	NA	NA	NA
4903	1763536	21	NA	NA
4904	1763536	NA	26	NA
4905	1763536	NA	NA	20
4906	1763536	NA	NA	NA
4907	1763538	11	NA	NA
4908	1763538	NA	29	NA
4909	1763538	NA	NA	12
4910	1763538	NA	NA	NA
4911	1764	NA	20	NA
4912	1764	NA	NA	8
4913	1764	NA	NA	NA
4914	1765	87	NA	NA
4915	1765	NA	NA	83
4916	1765	NA	NA	NA
4917	1765055	NA	1	NA
4918	1765055	NA	NA	NA
4919	1765655	NA	2	NA
4920	1765655	NA	NA	NA
4921	1766	NA	1	NA
4922	1766	NA	NA	NA
4923	1767	NA	NA	NA
4924	1768	130	NA	NA
4925	1768	NA	24	NA
4926	1768	NA	NA	137
4927	1768	NA	NA	NA
4928	1768108	NA	5	NA
4929	1768108	NA	NA	2
4930	1768108	NA	NA	NA
4931	1768242	23	NA	NA
4932	1768242	NA	28	NA
4933	1768242	NA	NA	23
4934	1768242	NA	NA	NA
4935	1769	NA	5	NA
4936	1769	NA	NA	1
4937	1769	NA	NA	NA
4938	1769296	NA	6	NA
4939	1769296	NA	NA	NA
4940	1769779	NA	31	NA
4941	1769779	NA	NA	5
4942	1769779	NA	NA	NA
4943	177	NA	NA	NA
4944	1770	NA	2	NA
4945	1770	NA	NA	NA
4946	1771	NA	15	NA
4947	1771	NA	NA	2
4948	1771	NA	NA	NA
4949	1771959	NA	2	NA
4950	1771959	NA	NA	2
4951	1771959	NA	NA	NA
4952	1772	NA	8	NA
4953	1772	NA	NA	4
4954	1772	NA	NA	NA
4955	1773	176	NA	NA
4956	1773	NA	NA	180
4957	1773	NA	NA	NA
4958	1774	NA	NA	4
4959	1774	NA	NA	NA
4960	1774273	11	NA	NA
4961	1774273	NA	39	NA
4962	1774273	NA	NA	14
4963	1774273	NA	NA	NA
4964	177437	NA	71	NA
4965	177437	NA	NA	NA
4966	1774373	NA	6	NA
4967	1774373	NA	NA	NA
4968	177439	NA	47	NA
4969	177439	NA	NA	NA
4970	1775	NA	NA	NA
4971	1775140	NA	1	NA
4972	1775140	NA	NA	NA
4973	1775411	NA	15	NA
4974	1775411	NA	NA	NA
4975	1776	NA	NA	NA
4976	1776294	NA	1	NA
4977	1776294	NA	NA	NA
4978	1777	NA	NA	NA
4979	1778	NA	NA	NA
4980	1778262	NA	4	NA
4981	1778262	NA	NA	4
4982	1778262	NA	NA	NA
4983	1778263	NA	14	NA
4984	1778263	NA	NA	2
4985	1778263	NA	NA	NA
4986	1778264	NA	3	NA
4987	1778264	NA	NA	2
4988	1778264	NA	NA	NA
4989	1779	NA	NA	NA
4990	1779382	65	NA	NA
4991	1779382	NA	73	NA
4992	1779382	NA	NA	84
4993	1779382	NA	NA	NA
4994	178	NA	NA	NA
4995	1780	NA	NA	NA
4996	1781	NA	5	NA
4997	1781	NA	NA	NA
4998	1782	NA	NA	NA
4999	1783	NA	NA	NA
5000	1783257	NA	5	NA
5001	1783257	NA	NA	NA
5002	1783270	NA	215	NA
5003	1783270	NA	NA	NA
5004	1783272	NA	2546	NA
5005	1783272	NA	NA	NA
5006	1783515	11	NA	NA
5007	1783515	NA	15	NA
5008	1783515	NA	NA	11
5009	1783515	NA	NA	NA
5010	1784	NA	NA	NA
5011	1785	NA	NA	NA
5012	1785128	NA	1	NA
5013	1785128	NA	NA	5
5014	1785128	NA	NA	NA
5015	1785145	NA	2	NA
5016	1785145	NA	NA	2
5017	1785145	NA	NA	NA
5018	1785995	808	NA	NA
5019	1785995	NA	5712	NA
5020	1785995	NA	NA	835
5021	1785995	NA	NA	NA
5022	1785996	102	NA	NA
5023	1785996	NA	337	NA
5024	1785996	NA	NA	110
5025	1785996	NA	NA	NA
5026	1786	NA	NA	NA
5027	178606	NA	2	NA
5028	178606	NA	NA	NA
5029	1787	NA	NA	NA
5030	1788	NA	NA	NA
5031	1788301	NA	NA	1
5032	1789	NA	NA	NA
5033	1789224	NA	70	NA
5034	1789224	NA	NA	4
5035	1789224	NA	NA	NA
5036	179	NA	10	NA
5037	179	NA	NA	NA
5038	1790	NA	NA	NA
5039	1790137	NA	139	NA
5040	1790137	NA	NA	13
5041	1790137	NA	NA	NA
5042	1791	NA	10	NA
5043	1791	NA	NA	3
5044	1791	NA	NA	NA
5045	1792	NA	NA	NA
5046	1792307	NA	8	NA
5047	1792307	NA	NA	5
5048	1792307	NA	NA	NA
5049	1792508	NA	10	NA
5050	1792508	NA	NA	5
5051	1792508	NA	NA	NA
5052	1793	NA	NA	NA
5053	1793721	NA	3	NA
5054	1793721	NA	NA	NA
5055	1794	NA	NA	NA
5056	179408	NA	26	NA
5057	179408	NA	NA	NA
5058	1795	NA	NA	NA
5059	1795043	NA	9	NA
5060	1795043	NA	NA	1
5061	1795043	NA	NA	NA
5062	1795053	NA	14	NA
5063	1795053	NA	NA	7
5064	1795053	NA	NA	NA
5065	1795630	NA	33	NA
5066	1795630	NA	NA	7
5067	1795630	NA	NA	NA
5068	1795631	NA	20	NA
5069	1795631	NA	NA	10
5070	1795631	NA	NA	NA
5071	1795874	NA	5	NA
5072	1795874	NA	NA	2
5073	1795874	NA	NA	NA
5074	1796	NA	NA	NA
5075	179636	22	NA	NA
5076	179636	NA	23	NA
5077	179636	NA	NA	24
5078	179636	NA	NA	NA
5079	1796613	55	NA	NA
5080	1796613	NA	350	NA
5081	1796613	NA	NA	71
5082	1796613	NA	NA	NA
5083	1796616	38	NA	NA
5084	1796616	NA	243	NA
5085	1796616	NA	NA	39
5086	1796616	NA	NA	NA
5087	1796994	NA	2	NA
5088	1796994	NA	NA	NA
5089	1796997	NA	151	NA
5090	1796997	NA	NA	NA
5091	1797	NA	NA	NA
5092	1798	NA	NA	NA
5093	1798085	NA	1	NA
5094	1798085	NA	NA	NA
5095	1799	NA	NA	NA
5096	18	NA	13	NA
5097	18	NA	NA	NA
5098	180	NA	NA	2
5099	180	NA	NA	NA
5100	1800	NA	NA	3
5101	1800	NA	NA	NA
5102	1801	NA	NA	NA
5103	1802	NA	NA	NA
5104	180230	NA	1	NA
5105	180230	NA	NA	NA
5106	180282	20	NA	NA
5107	180282	NA	7	NA
5108	180282	NA	NA	20
5109	180282	NA	NA	NA
5110	1803	NA	NA	NA
5111	1804	NA	11	NA
5112	1804	NA	NA	3
5113	1804	NA	NA	NA
5114	1804984	NA	27	NA
5115	1804984	NA	NA	9
5116	1804984	NA	NA	NA
5117	1805	NA	NA	NA
5118	1805478	14	NA	NA
5119	1805478	NA	105	NA
5120	1805478	NA	NA	15
5121	1805478	NA	NA	NA
5122	1805714	16423	NA	NA
5123	1805714	NA	1497	NA
5124	1805714	NA	NA	14013
5125	1805714	NA	NA	NA
5126	1805827	NA	9	NA
5127	1805827	NA	NA	4
5128	1805827	NA	NA	NA
5129	180586	NA	1	NA
5130	180586	NA	NA	NA
5131	1806	NA	NA	NA
5132	1806885	NA	25	NA
5133	1806885	NA	NA	NA
5134	1806905	NA	4	NA
5135	1806905	NA	NA	2
5136	1806905	NA	NA	NA
5137	1807	NA	NA	NA
5138	1807790	NA	3	NA
5139	1807790	NA	NA	NA
5140	1808	NA	NA	NA
5141	1809	NA	NA	NA
5142	180957	NA	7	NA
5143	180957	NA	NA	NA
5144	181	NA	NA	NA
5145	1810	NA	NA	3
5146	1810	NA	NA	NA
5147	1810504	NA	13	NA
5148	1810504	NA	NA	10
5149	1810504	NA	NA	NA
5150	181083	NA	1	NA
5151	181083	NA	NA	NA
5152	1811	NA	NA	NA
5153	1811193	42	NA	NA
5154	1811193	NA	115	NA
5155	1811193	NA	NA	43
5156	1811193	NA	NA	NA
5157	1812	NA	NA	NA
5158	1812480	NA	20	NA
5159	1812480	NA	NA	5
5160	1812480	NA	NA	NA
5161	1812934	NA	1	NA
5162	1812934	NA	NA	NA
5163	1812935	NA	1	NA
5164	1812935	NA	NA	NA
5165	1813	NA	26	NA
5166	1813	NA	NA	NA
5167	1814	11	NA	NA
5168	1814	NA	NA	15
5169	1814	NA	NA	NA
5170	1814128	85	NA	NA
5171	1814128	NA	108	NA
5172	1814128	NA	NA	87
5173	1814128	NA	NA	NA
